,customerid,lastname,creditscore
9208,15744717,Duffy,726
9209,15570681,Chiang,560
9210,15792650,Watts,382
9211,15605531,Daly,457
9212,15605339,Baker,673
9213,15672216,Uvarov,584
9214,15812893,Costa,629
9215,15624180,Genovesi,584
9216,15701364,Doherty,724
9217,15762588,Kaleski,644
9218,15806318,Wright,676
9219,15712596,Huang,499
9220,15600399,Trentino,598
9221,15576216,Chienezie,655
9222,15620750,Sugden,559
9223,15623489,Tu,543
9224,15667944,Onuchukwu,679
9225,15584928,Ugochukwutubelum,594
9226,15779913,Davidson,586
9227,15644977,Goddard,776
9228,15749679,Beck,699
9229,15629010,Beam,847
9230,15768465,Sheppard,582
9231,15767781,Godfrey,648
9232,15635364,Gray,618
9233,15722004,Hsiung,543
9234,15766044,Cameron,642
9235,15586680,Fleming,462
9236,15635388,Austin,640
9237,15655175,Wallace,740
9238,15639133,Ku,773
9239,15799653,Fiorentino,583
9240,15723872,Buccho,589
9241,15775627,Gordon,509
9242,15630704,Haworth,612
9243,15815534,Guidry,505
9244,15697249,Lettiere,546
9245,15681316,Tai,681
9246,15682523,Chigozie,762
9247,15650244,Bezrukov,786
9248,15648638,Chia,629
9249,15795747,Sheppard,787
9250,15607330,Vasilyev,713
9251,15624013,Maxwell,541
9252,15800805,Maher,451
9253,15667321,Cocci,644
9254,15601116,P'an,686
9255,15622033,Rapuluchukwu,847
9256,15758451,Azuka,765
9257,15688689,Esposito,678
9258,15652674,Hou,539
9259,15806327,Cyril,800
9260,15649618,Tomlinson,799
9261,15677117,Crawford,629
9262,15751445,Chikwado,734
9263,15749669,Hargreaves,542
9264,15656351,Laidley,414
9265,15667438,Ferguson,675
9266,15682273,Burns,683
9267,15580912,McNeill,748
9268,15785183,Chukwuebuka,596
9269,15705383,Shen,642
9270,15712903,Diaz,499
9271,15774285,Kentish,649
9272,15583138,Persse,739
9273,15740160,Okwukwe,616
9274,15793425,Watt,560
9275,15749265,Carslaw,427
9276,15623989,Griffin,435
9277,15604832,Hsia,633
9278,15584580,Fyodorova,443
9279,15573854,Chukwujekwu,727
9280,15614847,Townsend,674
9281,15679966,Marsh,661
9282,15799435,Hayes,619
9283,15752186,Padovano,562
9284,15705544,Ma,633
9285,15713632,Ham,551
9286,15586523,Paten,720
9287,15609176,Cawthorne,688
9288,15769308,Herbert,635
9289,15676810,Jen,561
9290,15634591,Saunders,850
9291,15679804,Esquivel,636
9292,15677764,Chao,461
9293,15571917,Eluemuno,771
9294,15574608,Sidorova,713
9295,15740868,Pirogova,658
9296,15702442,Benson,586
9297,15699797,Santana,737
9298,15648047,Williamson,742
9299,15766826,North,824
9300,15591628,Davies,701
9301,15583857,Siciliano,623
9302,15752534,Mironov,744
9303,15741403,Amechi,698
9304,15783589,Toscano,616
9305,15598046,Su,662
9306,15643330,Chukwuemeka,594
9307,15680405,P'eng,685
9308,15728683,Lombardo,742
9309,15621644,Lombardi,678
9310,15733032,Butler,651
9311,15608381,Dean,585
9312,15658946,Piccio,579
9313,15757912,Bradley,722
9314,15645371,Cameron,613
9315,15653110,Chan,694
9316,15766355,Lettiere,550
9317,15585249,Mironova,741
9318,15611786,Tsui,668
9319,15575486,Okoli,529
9320,15780215,Berry,636
9321,15686099,Ruse,563
9322,15739042,Bogolyubov,767
9323,15815316,Kennedy,644
9324,15778489,Bolton,780
9325,15786389,Chuang,635
9326,15601787,Greco,641
9327,15624715,Ma,593
9328,15763093,Nucci,540
9329,15572073,Yao,663
9330,15780256,Palfreyman,630
9331,15659305,Webster,605
9332,15638882,Cardell,710
9333,15714680,Bianchi,755
9334,15777217,Somadina,641
9335,15739123,Mellor,737
9336,15594450,Tomlinson,695
9337,15797751,Pai,466
9338,15691543,Lennox,558
9339,15722845,Meldrum,665
9340,15605804,Watson,737
9341,15702061,Findlay,654
9342,15694321,Su,619
9343,15798749,Davidson,845
9344,15720050,Barrett,727
9345,15758048,Miah,582
9346,15805681,Chamberlain,716
9347,15802809,Vidal,660
9348,15807239,Lung,664
9349,15749093,Tretyakova,801
9350,15689344,Montgomery,615
9351,15606076,Golubev,718
9352,15610090,Han,667
9353,15693926,Pan,670
9354,15791501,Carroll,590
9355,15621870,Hawkins,739
9356,15734711,Loggia,373
9357,15814405,Chesnokova,418
9358,15729359,Chambers,837
9359,15606944,Fleming,645
9360,15671934,Veale,552
9361,15641773,Browne,580
9362,15701972,Parsons,684
9363,15749114,Bailey,634
9364,15780362,Ferrari,607
9365,15753229,Genovese,802
9366,15656009,McIntyre,736
9367,15785024,Warner,629
9368,15670492,Gordon,737
9369,15795458,McMillan,718
9370,15732438,Cheng,561
9371,15781987,Akhtar,641
9372,15775826,Iadanza,677
9373,15807457,Abernathy,641
9374,15632538,Watson,658
9375,15641389,Shen,659
9376,15657306,Kershaw,567
9377,15709447,Reed,584
9378,15762682,Mitchell,709
9379,15626042,Webb,690
9380,15597109,Vanzetti,627
9381,15756148,Nnanna,765
9382,15665634,Campbell,645
9383,15739997,Capon,716
9384,15686242,Otutodilichukwu,771
9385,15759244,Boone,687
9386,15672027,McIntyre,717
9387,15594576,Zhdanov,524
9388,15707138,Nagy,679
9389,15756954,Lombardo,538
9390,15619130,Simpson,752
9391,15639665,Herbert,846
9392,15571065,Lehr,532
9393,15686060,Chou,670
9394,15615753,Upchurch,597
9395,15800961,Ugorji,627
9396,15763065,Palerma,700
9397,15672467,Coles,766
9398,15752915,Hsueh,488
9399,15744695,Tu,694
9400,15584897,Kuo,639
9401,15601857,Woodhouse,705
9402,15674156,Tretiakova,810
9403,15695465,Gibson,638
9404,15792232,Moss,595
9405,15807900,Chineze,575
9406,15743760,Davidson,850
9407,15652835,Liang,419
9408,15767818,Graham,640
9409,15591150,Nwebube,570
9410,15734659,Sozonov,640
9411,15796115,Forbes,689
9412,15724648,Chikezie,725
9413,15737732,Onwuemelie,751
9414,15632280,Toth,544
9415,15750407,Hunt,768
9416,15795370,Mazure,648
9417,15656829,Hughes,577
9418,15643794,Bennett,639
9419,15798605,Tien,686
9420,15637324,Kay,657
9421,15589589,Bryan,613
9422,15778936,Ingamells,701
9423,15757385,Milne,578
9424,15666200,Lombardo,689
9425,15683977,Owens,687
9426,15675518,Charlton,499
9427,15584812,Overby,693
9428,15752984,Chifley,737
9429,15577913,Oliver,651
9430,15591980,Hill,753
9431,15598948,DeRose,523
9432,15574142,Chuang,458
9433,15582903,Edwards,643
9434,15733229,Rodriguez,638
9435,15635752,Lo,685
9436,15771000,Powell,684
9437,15804864,Chu,670
9438,15641175,Munro,701
9439,15692226,Onwumelu,705
9440,15584156,Siciliani,593
9441,15702656,Yobachi,651
9442,15606552,Akabueze,741
9443,15687001,Chiemenam,596
9444,15781903,Odinakachukwu,581
9445,15731951,Reilly,689
9446,15580953,Forbes,544
9447,15810390,Amadi,718
9448,15628274,Ferri,583
9449,15615444,Y?an,663
9450,15784010,Williamson,666
9451,15571586,Briggs,524
9452,15748616,Napolitani,599
9453,15769402,Carpenter,667
9454,15739248,Lin,727
9455,15603481,Robinson,689
9456,15723604,Collins,639
9457,15797822,Kingsley,678
9458,15665064,Harvey,523
9459,15640580,Obiora,650
9460,15581089,Knight,744
9461,15728605,Hung,697
9462,15737385,Curtis,800
9463,15714789,Perez,664
9464,15786035,Gosnell,740
9465,15815259,Fang,835
9466,15592716,Clarke,559
9467,15734850,Milanesi,676
9468,15638047,Chia,613
9469,15674573,Gearhart,713
9470,15694859,McLean,751
9471,15776404,Williamson,523
9472,15579345,Murphy,775
9473,15690733,Angelo,608
9474,15631481,Thomson,673
9475,15620988,Murray,616
9476,15571529,Kirby,650
9477,15592104,Lane,655
9478,15651900,Bergamaschi,782
9479,15596212,Yang,781
9480,15710687,Mills,593
9481,15613787,Chidubem,505
9482,15599211,Findlay,707
9483,15675983,Wood,692
9484,15622370,Boyle,813
9485,15656319,Toscano,850
9486,15605130,Seccombe,753
9487,15672574,Uspenskaya,850
9488,15659355,McKenzie,671
9489,15777907,Liang,791
9490,15655171,Yermakova,624
9491,15619674,White,649
9492,15775192,Rounsevell,732
9493,15617657,Ts'ai,664
9494,15688951,Stoneman,789
9495,15763460,Yao,680
9496,15756992,Chukwukere,701
9497,15617454,Ifeatu,684
9498,15701932,Millar,586
9499,15700813,Igwebuike,522
9500,15645600,Obidimkpa,739
9501,15634146,Hou,835
9502,15686743,Moody,790
9503,15698792,Keldie,671
9504,15591724,Liu,560
9505,15571281,Ts'ao,651
9506,15661380,Walker,682
9507,15728885,Defalco,808
9508,15618950,Lo Duca,644
9509,15609804,Hyde,688
9510,15735849,Kanayochukwu,617
9511,15652948,Yen,738
9512,15618155,Ts'ui,663
9513,15566378,Tillman,515
9514,15565879,Riley,845
9515,15792922,Tu,639
9516,15770567,Ruiz,557
9517,15738042,Goliwe,543
9518,15714920,Balashov,585
9519,15782121,Leonard,610
9520,15673180,Onyekaozulu,727
9521,15660636,Carpenter,540
9522,15664504,Beede,418
9523,15790322,Beneventi,660
9524,15739847,Sadlier,850
9525,15699415,Lewis,618
9526,15665521,Chiazagomekpele,642
9527,15682868,Elliott,850
9528,15584462,Liang,739
9529,15661708,She,508
9530,15584452,Bozeman,667
9531,15717010,Yu,741
9532,15643828,Teng,592
9533,15733361,Davide,651
9534,15795488,Beneventi,773
9535,15581551,Yobachukwu,850
9536,15632051,Douglas,550
9537,15780409,Egobudike,783
9538,15572767,Shelby,777
9539,15590337,Golubov,659
9540,15634551,Williamson,727
9541,15669290,Fan,603
9542,15621140,Nwebube,644
9543,15613518,Bellucci,647
9544,15728043,Udinese,648
9545,15570073,Marian,721
9546,15777033,Chizoba,524
9547,15682454,McFarland,626
9548,15758513,McDonald,569
9549,15772604,Chiemezie,578
9550,15721715,Fane,769
9551,15688563,Marchesi,694
9552,15772009,Scott,664
9553,15809585,H?,646
9554,15593778,Craig,779
9555,15655360,Chikelu,782
9556,15780909,Caffyn,769
9557,15757310,Otitodilichukwu,655
9558,15801411,Green,623
9559,15761706,Y?an,705
9560,15658409,Mao,686
9561,15810010,Dahlenburg,678
9562,15627027,Shih,738
9563,15624374,Maclean,703
9564,15720083,Fiorentino,554
9565,15752294,Long,582
9566,15743193,Olson,644
9567,15696733,McKenzie,724
9568,15677522,Rossi,593
9569,15643523,Power,710
9570,15624936,Yen,631
9571,15716085,Norris,739
9572,15641688,Collier,644
9573,15796834,Rivers,652
9574,15720123,Hudson,554
9575,15604732,Milani,483
9576,15723484,Hunt,669
9577,15807120,Oluchukwu,841
9578,15810891,Lorenzo,662
9579,15640407,Chidiegwu,821
9580,15778838,Warren,783
9581,15709256,Glover,850
9582,15742285,Andersen,559
9583,15729019,Arcuri,602
9584,15608588,Mackinlay,563
9585,15610557,McCarthy,695
9586,15786418,Chiu,546
9587,15653050,Norriss,719
9588,15744914,Moore,539
9589,15669611,Mott,632
9590,15594786,Ts'ai,772
9591,15649211,Fokina,708
9592,15766066,Nikitina,668
9593,15772216,Henry,738
9594,15619898,Chiefo,785
9595,15724543,Mao,597
9596,15755084,Bezrukova,531
9597,15730441,Dodd,509
9598,15666767,Lori,508
9599,15690456,Yudina,749
9600,15570533,Conti,621
9601,15797692,Volkova,659
9602,15603135,Boni,634
9603,15698927,Ritchie,675
9604,15687363,McMillan,770
9605,15733444,Phillips,736
9606,15678057,Lombardi,524
9607,15806918,Ireland,674
9608,15638247,Boan,700
9609,15674833,Shao,741
9610,15812534,Chiemenam,455
9611,15586522,Hunter,608
9612,15794297,McKay,776
9613,15737025,Roberts,635
9614,15615931,Aitken,746
9615,15664860,Chao,692
9616,15664539,Bruce,683
9617,15583692,Chan,591
9618,15693131,Watts,581
9619,15779973,Gibbons,684
9620,15620557,Ni,561
9621,15639549,Jen,718
9622,15618750,Phillips,590
9623,15796790,Amaechi,573
9624,15668309,Maslow,350
9625,15732437,Rowley,504
9626,15665158,Chukwuemeka,813
9627,15689322,Bevan,641
9628,15596624,Topp,662
9629,15601977,Burgoyne,497
9630,15801462,Yermakov,716
9631,15566139,Ts'ui,526
9632,15791006,Kodilinyechukwu,760
9633,15668057,K?,669
9634,15580805,Marino,655
9635,15658768,Lucas,547
9636,15613048,Anderson,648
9637,15803654,Wei,790
9638,15662337,Baldwin,744
9639,15650924,Foster,761
9640,15647203,Gebhart,750
9641,15682778,Fedorov,680
9642,15579820,Robertson,704
9643,15709354,Tudawali,521
9644,15728480,Iloerika,452
9645,15641091,Onyemauchechukwu,695
9646,15603111,Muir,850
9647,15679693,Walker,625
9648,15797190,Charlton,608
9649,15788025,Tseng,715
9650,15646168,Ifeatu,834
9651,15580493,Chin,469
9652,15726720,Blinova,480
9653,15735799,Maconochie,527
9654,15773098,Ch'in,834
9655,15668971,Nicholson,583
9656,15603221,Burgess,696
9657,15740043,Young,606
9658,15712264,Plumb,713
9659,15751926,Trentino,821
9660,15589401,Allen,550
9661,15742019,Benford,675
9662,15660611,Gallo,748
9663,15607634,Cobb,606
9664,15595036,Doherty,726
9665,15745794,Cocci,547
9666,15781689,Macadam,758
9667,15696054,Tychonoff,596
9668,15752467,Johnson,720
9669,15597739,Tu,674
9670,15651336,Chidiebere,756
9671,15636061,Pope,649
9672,15723013,Sutherland,613
9673,15784148,Beneventi,643
9674,15578098,Jamieson,600
9675,15638621,Simmons,735
9676,15720924,Chijioke,585
9677,15566531,Iloerika,724
9678,15718064,Chia,635
9679,15605067,Nwachinemelu,472
9680,15655335,Becher,590
9681,15607301,Romano,651
9682,15694628,Walker,686
9683,15607112,Chiawuotu,606
9684,15635775,Watt,781
9685,15644280,Udegbunam,593
9686,15708362,Watson,793
9687,15771997,Bryant,791
9688,15730579,Ward,850
9689,15728005,Urban,698
9690,15791674,Sutherland,846
9691,15754599,K'ung,765
9692,15693690,Iweobiegbunam,574
9693,15728963,Wei,617
9694,15659710,Lascelles,581
9695,15658675,Ts'ao,710
9696,15638788,Mack,550
9697,15609735,Campbell,533
9698,15771477,Fiorentini,779
9699,15570145,Long,763
9700,15797149,Lloyd,563
9701,15636912,Sneddon,678
9702,15687828,Gorshkov,644
9703,15667424,Forbes,682
9704,15759872,L?,625
9705,15572374,Hopetoun,733
9706,15754926,Lucchesi,512
9707,15687431,Faria,642
9708,15604515,Yefremov,737
9709,15682839,Genovesi,575
9710,15624677,Marquez,543
9711,15646366,Trevisani,521
9712,15701768,Tung,637
9713,15623566,Barnhill,714
9714,15681274,Marshall,726
9715,15762573,Bednall,680
9716,15706458,Pan,812
9717,15654222,Ogg,757
9718,15704053,T'ang,710
9719,15724321,Baresi,516
9720,15621815,Obiajulu,803
9721,15724876,McGregor,560
9722,15696588,Lung,679
9723,15612832,Jamieson,526
9724,15804295,Pinto,485
9725,15712536,Fallaci,625
9726,15662494,Goliwe,773
9727,15807728,Ferri,530
9728,15764916,Rowley,616
9729,15615330,Tretiakova,651
9730,15638487,She,586
9731,15627859,Nebeolisa,607
9732,15622192,Young,724
9733,15789413,Fitzgerald,733
9734,15583221,Arnold,667
9735,15768495,Chidimma,700
9736,15644103,Wells,659
9737,15741197,Calzada,710
9738,15664547,Black,760
9739,15797293,Sopuluchukwu,677
9740,15572021,Ts'ao,798
9741,15637461,Ukaegbunam,758
9742,15620577,Wood,715
9743,15609643,Furneaux,752
9744,15785358,Gresswell,586
9745,15603883,Ch'in,818
9746,15782550,Ma,490
9747,15775761,Iweobiegbunam,610
9748,15680201,Marcelo,627
9749,15767594,Azubuike,533
9750,15591985,Stewart,708
9751,15789339,Yen,681
9752,15781530,Hsieh,690
9753,15705174,Chiedozie,656
9754,15572114,Shih,673
9755,15804009,Amechi,806
9756,15662698,Ko,648
9757,15696047,Chimezie,501
9758,15701160,Azubuike,556
9759,15790093,Aguirre,627
9760,15632143,Lung,652
9761,15736778,Adams,807
9762,15734917,Castiglione,708
9763,15643903,Yao,619
9764,15569526,Morales,601
9765,15777067,Thomas,445
9766,15795511,Vasiliev,800
9767,15610419,Chukwueloka,554
9768,15644994,Ko,714
9769,15703707,Atkins,656
9770,15659327,Moffitt,520
9771,15771323,Panicucci,480
9772,15750549,Akobundu,660
9773,15698462,Chiu,532
9774,15739692,Tsui,679
9775,15744041,Yobanna,780
9776,15700714,Hollis,747
9777,15777743,Cattaneo,705
9778,15623143,Lung,732
9779,15712568,Angelo,515
9780,15617432,Folliero,816
9781,15650424,Bryant,641
9782,15728829,Weigel,509
9783,15680430,Ajuluchukwu,601
9784,15687626,Zhirov,527
9785,15609187,Cox,455
9786,15609521,Chimaraoke,803
9787,15752626,Genovese,553
9788,15571756,Ohearn,724
9789,15814040,Munroe,610
9790,15658211,Morrison,559
9791,15742091,Parkhill,825
9792,15787168,Y?,819
9793,15772363,Hilton,772
9794,15659364,Thompson,685
9795,15738980,Yobanna,506
9796,15794236,Thorpe,642
9797,15721383,Harvey,627
9798,15652981,Robinson,600
9799,15722731,Manna,653
9800,15640507,Li,762
9801,15578878,Hancock,569
9802,15744295,Hao,756
9803,15776558,Nicholls,673
9804,15596136,Folliero,637
9805,15704597,Trumbull,644
9806,15648272,Medvedeva,658
9807,15594915,Crist,649
9808,15581115,Middleton,603
9809,15763907,Watts,820
9810,15705994,Udinese,712
9811,15772421,Tretiakov,645
9812,15711572,O'Kane,705
9813,15691170,Vasilyeva,590
9814,15600106,Wei,631
9815,15745431,Chinonyelum,604
9816,15649508,Chin,643
9817,15812611,Lorimer,690
9818,15619699,Yeh,558
9819,15813946,Duffy,637
9820,15762762,Onyekachukwu,648
9821,15629793,Banks,652
9822,15781298,Hughes,808
9823,15622658,Lai,551
9824,15658980,Matthews,711
9825,15701936,Bell,467
9826,15686917,Tu,789
9827,15807312,Hsia,602
9828,15574523,Cheng,576
9829,15724200,Cheng,584
9830,15738224,Lin,593
9831,15593283,Higgins,705
9832,15814690,Chukwujekwu,595
9833,15807245,McKay,699
9834,15799358,Vincent,516
9835,15616172,Ubanwa,838
9836,15777958,Ch'ien,587
9837,15809124,T'ien,750
9838,15616367,Ricci,581
9839,15687385,McDowell,484
9840,15607877,Maclean,576
9841,15736327,Manna,567
9842,15746704,Jibunoh,638
9843,15778304,Fan,646
9844,15588456,Hsieh,658
9845,15664035,Parsons,590
9846,15596405,Udinese,546
9847,15815097,Root,603
9848,15762708,Chiemezie,619
9849,15776211,Toscani,678
9850,15626012,Obidimkpa,459
9851,15792077,Degtyaryov,671
9852,15718765,Maclean,501
9853,15576615,Giordano,719
9854,15752650,Saad,681
9855,15797502,Lord,706
9856,15687329,Hope,763
9857,15779423,K?,716
9858,15619514,Bull,507
9859,15615430,Adams,678
9860,15716431,Brookes,775
9861,15798341,Victor,544
9862,15651958,Giles,756
9863,15726179,Ferrari,757
9864,15652999,Milne,742
9865,15691950,Parry,591
9866,15632446,Allan,667
9867,15620936,Warren,787
9868,15587640,Rowntree,718
9869,15782231,Andrejew,521
9870,15580462,Corby,607
9871,15736371,Kennedy,633
9872,15648032,Young,588
9873,15610454,Poole,724
9874,15671358,Fletcher,720
9875,15747130,Tsao,521
9876,15578374,Gilroy,620
9877,15572182,Onwuamaeze,505
9878,15770041,Manna,728
9879,15669414,Pisano,486
9880,15777054,Thorpe,584
9881,15621021,Dwyer,687
9882,15785490,Okeke,771
9883,15577695,Zito,678
9884,15686974,Sergeyeva,751
9885,15574584,Fang,670
9886,15719541,Flannagan,675
9887,15646310,Mao,684
9888,15697606,Sturdee,637
9889,15711489,Azikiwe,760
9890,15670427,Chidi,662
9891,15731755,Hull,680
9892,15796370,Shah,604
9893,15598331,Morgan,764
9894,15704795,Vagin,521
9895,15796764,Bruno,684
9896,15589420,Osinachi,795
9897,15810563,Ho,678
9898,15746569,Tsui,589
9899,15811594,Gordon,660
9900,15645896,Duncan,646
9901,15802909,Hu,706
9902,15797665,Docherty,730
9903,15778959,Brookes,606
9904,15722532,Angelo,690
9905,15784124,Emenike,645
9906,15776518,Pugh,579
9907,15611247,McKenzie,481
9908,15721469,Mach,492
9909,15773338,Endrizzi,739
9910,15784042,L?,624
9911,15776229,MacPherson,682
9912,15655903,Michael,701
9913,15590177,Chiedozie,718
9914,15568876,Hughes,496
9915,15813140,Taylor,543
9916,15770516,Evdokimov,616
9917,15755731,Davis,635
9918,15574480,Ubanwa,652
9919,15798084,Murray,688
9920,15673020,Smith,678
9921,15643575,Evseev,757
9922,15596811,Mitchell,667
9923,15786789,Ni,725
9924,15578865,Palerma,632
9925,15605672,Yuan,694
9926,15603674,Knight,803
9927,15759915,Rapuokwu,814
9928,15686219,Wan,611
9929,15696388,Artamonova,755
9930,15713604,Rossi,425
9931,15647800,Greco,850
9932,15813451,Fleetwood-Smith,677
9933,15765375,Butusov,797
9934,15774586,West,692
9935,15603454,Sanders,735
9936,15653037,Parks,609
9937,15782475,Edith,700
9938,15593496,Korovin,526
9939,15808971,Lajoie,693
9940,15791972,Bergamaschi,748
9941,15676869,T'ien,657
9942,15683007,Torode,739
9943,15659495,Fu,784
9944,15703923,Cameron,744
9945,15674000,Cattaneo,645
9946,15618171,James,669
9947,15732202,Abramovich,615
9948,15735078,Onwughara,724
9949,15798615,Wan,850
9950,15638494,Salinas,625
9951,15763874,Ho,635
9952,15696355,Cleveland,724
9953,15655952,Burke,550
9954,15739850,Trentino,645
9955,15611338,Kashiwagi,714
9956,15707861,Nucci,520
9957,15672237,Oluchi,633
9958,15657771,Ts'ui,537
9959,15677783,Graham,764
9960,15681026,Lucciano,795
9961,15566543,Aldridge,573
9962,15594612,Flynn,702
9963,15814664,Scott,740
9964,15642785,Douglas,479
9965,15690164,Shao,627
9966,15590213,Ch'en,479
9967,15603794,Pugliesi,623
9968,15733491,McGregor,512
9969,15806360,Hou,609
9970,15587133,Thompson,518
9971,15721377,Chou,833
9972,15747927,Ch'in,758
9973,15806455,Miller,611
9974,15695474,Barker,583
9975,15666295,Smith,610
9976,15656062,Azikiwe,637
9977,15579969,Mancini,683
9978,15703563,P'eng,774
9979,15692664,Diribe,677
9980,15719276,T'ao,741
9981,15672754,Burbidge,498
9982,15768163,Griffin,655
9983,15656710,Cocci,613
9984,15696175,Echezonachukwu,602
9985,15586914,Nepean,659
9986,15581736,Bartlett,673
9987,15588839,Mancini,606
9988,15589329,Pirozzi,775
9989,15605622,McMillan,841
9990,15798964,Nkemakonam,714
9991,15769959,Ajuluchukwu,597
9992,15657105,Chukwualuka,726
9993,15569266,Rahman,644
